Simulation_ID,Event_Type,Event_Time,Event_Step
2969,Lapse,1.4166666666666665,17
2970,Lapse,2.083333333333333,25
2971,Survival,10.0,120
2972,Survival,10.0,120
2973,Survival,10.0,120
2974,Survival,10.0,120
2975,Lapse,9.583333333333332,115
2976,Lapse,3.6666666666666665,44
2977,Lapse,4.416666666666666,53
2978,Survival,10.0,120
2979,Survival,10.0,120
2980,Lapse,9.666666666666666,116
2981,Lapse,0.25,3
2982,Survival,10.0,120
2983,Survival,10.0,120
2984,Survival,10.0,120
2985,Death,8.75,105
2986,Survival,10.0,120
2987,Survival,10.0,120
2988,Survival,10.0,120
2989,Survival,10.0,120
2990,Survival,10.0,120
2991,Survival,10.0,120
2992,Survival,10.0,120
2993,Lapse,9.0,108
2994,Disability,8.75,105
2995,Lapse,9.166666666666666,110
2996,Lapse,6.666666666666666,80
2997,Lapse,2.5,30
2998,Survival,10.0,120
2999,Lapse,3.083333333333333,37
3000,Lapse,4.833333333333333,58
3001,Lapse,5.0,60
3002,Survival,10.0,120
3003,Survival,10.0,120
3004,Disability,9.416666666666666,113
3005,Survival,10.0,120
3006,Survival,10.0,120
3007,Survival,10.0,120
3008,Lapse,1.1666666666666665,14
3009,Survival,10.0,120
3010,Survival,10.0,120
3011,Survival,10.0,120
3012,Survival,10.0,120
3013,Lapse,2.5,30
3014,Survival,10.0,120
3015,Survival,10.0,120
3016,Disability,5.25,63
3017,Death,9.25,111
3018,Lapse,0.5,6
3019,Death,5.083333333333333,61
3020,Survival,10.0,120
3021,Lapse,7.916666666666666,95
3022,Survival,10.0,120
3023,Lapse,0.6666666666666666,8
3024,Lapse,7.25,87
3025,Lapse,8.833333333333332,106
3026,Survival,10.0,120
3027,Survival,10.0,120
3028,Survival,10.0,120
3029,Survival,10.0,120
3030,Survival,10.0,120
3031,Death,1.25,15
3032,Death,6.583333333333333,79
3033,Lapse,3.5,42
3034,Survival,10.0,120
3035,Lapse,3.583333333333333,43
3036,Survival,10.0,120
3037,Lapse,0.08333333333333333,1
3038,Survival,10.0,120
3039,Survival,10.0,120
3040,Survival,10.0,120
3041,Survival,10.0,120
3042,Survival,10.0,120
3043,Lapse,9.083333333333332,109
3044,Disability,1.5833333333333333,19
3045,Lapse,6.583333333333333,79
3046,Survival,10.0,120
3047,Lapse,0.08333333333333333,1
3048,Lapse,3.6666666666666665,44
3049,Lapse,5.916666666666666,71
3050,Lapse,2.083333333333333,25
3051,Lapse,6.083333333333333,73
3052,Lapse,2.25,27
3053,Death,9.666666666666666,116
3054,Survival,10.0,120
3055,Survival,10.0,120
3056,Survival,10.0,120
3057,Survival,10.0,120
3058,Survival,10.0,120
3059,Lapse,4.0,48
3060,Survival,10.0,120
3061,Lapse,8.416666666666666,101
3062,Survival,10.0,120
3063,Survival,10.0,120
3064,Survival,10.0,120
3065,Lapse,4.083333333333333,49
3066,Survival,10.0,120
3067,Survival,10.0,120
3068,Survival,10.0,120
3069,Survival,10.0,120
3070,Survival,10.0,120
3071,Survival,10.0,120
3072,Lapse,1.8333333333333333,22
3073,Lapse,0.16666666666666666,2
3074,Survival,10.0,120
3075,Survival,10.0,120
3076,Survival,10.0,120
3077,Survival,10.0,120
3078,Survival,10.0,120
3079,Lapse,0.9166666666666666,11
3080,Lapse,6.083333333333333,73
3081,Survival,10.0,120
3082,Lapse,9.5,114
3083,Lapse,6.833333333333333,82
3084,Death,4.916666666666666,59
3085,Disability,9.583333333333332,115
3086,Survival,10.0,120
3087,Survival,10.0,120
3088,Lapse,2.0,24
3089,Survival,10.0,120
3090,Survival,10.0,120
3091,Lapse,8.5,102
3092,Lapse,8.666666666666666,104
3093,Survival,10.0,120
3094,Survival,10.0,120
3095,Survival,10.0,120
3096,Survival,10.0,120
3097,Survival,10.0,120
3098,Survival,10.0,120
3099,Survival,10.0,120
3100,Survival,10.0,120
3101,Lapse,3.5,42
3102,Survival,10.0,120
3103,Lapse,7.583333333333333,91
3104,Survival,10.0,120
3105,Survival,10.0,120
3106,Survival,10.0,120
3107,Lapse,7.0,84
3108,Survival,10.0,120
3109,Survival,10.0,120
3110,Lapse,1.25,15
3111,Disability,3.9166666666666665,47
3112,Survival,10.0,120
3113,Lapse,0.75,9
3114,Death,4.416666666666666,53
3115,Survival,10.0,120
3116,Survival,10.0,120
3117,Lapse,8.333333333333332,100
3118,Survival,10.0,120
3119,Lapse,7.916666666666666,95
3120,Lapse,4.166666666666666,50
3121,Survival,10.0,120
3122,Survival,10.0,120
3123,Survival,10.0,120
3124,Lapse,9.916666666666666,119
3125,Survival,10.0,120
3126,Survival,10.0,120
3127,Survival,10.0,120
3128,Survival,10.0,120
3129,Lapse,3.6666666666666665,44
3130,Survival,10.0,120
3131,Lapse,3.1666666666666665,38
3132,Death,2.0,24
3133,Survival,10.0,120
3134,Survival,10.0,120
3135,Lapse,0.5,6
3136,Survival,10.0,120
3137,Survival,10.0,120
3138,Survival,10.0,120
3139,Survival,10.0,120
3140,Disability,2.0,24
3141,Survival,10.0,120
3142,Survival,10.0,120
3143,Survival,10.0,120
3144,Lapse,1.75,21
3145,Lapse,7.916666666666666,95
3146,Lapse,9.916666666666666,119
3147,Death,9.916666666666666,119
3148,Death,4.166666666666666,50
3149,Survival,10.0,120
3150,Disability,4.5,54
3151,Death,9.0,108
3152,Survival,10.0,120
3153,Lapse,1.75,21
3154,Disability,5.5,66
3155,Survival,10.0,120
3156,Death,1.8333333333333333,22
3157,Survival,10.0,120
3158,Survival,10.0,120
3159,Survival,10.0,120
3160,Lapse,3.4166666666666665,41
3161,Survival,10.0,120
3162,Survival,10.0,120
3163,Survival,10.0,120
3164,Disability,3.9166666666666665,47
3165,Lapse,0.5833333333333333,7
3166,Survival,10.0,120
3167,Lapse,2.0,24
3168,Survival,10.0,120
3169,Lapse,9.5,114
3170,Lapse,1.75,21
3171,Survival,10.0,120
3172,Survival,10.0,120
3173,Survival,10.0,120
3174,Lapse,7.583333333333333,91
3175,Survival,10.0,120
3176,Survival,10.0,120
3177,Survival,10.0,120
3178,Disability,0.08333333333333333,1
3179,Survival,10.0,120
3180,Survival,10.0,120
3181,Survival,10.0,120
3182,Lapse,2.333333333333333,28
3183,Survival,10.0,120
3184,Lapse,2.5,30
3185,Lapse,4.916666666666666,59
3186,Survival,10.0,120
3187,Survival,10.0,120
3188,Survival,10.0,120
3189,Survival,10.0,120
3190,Survival,10.0,120
3191,Disability,7.25,87
3192,Disability,1.4166666666666665,17
3193,Lapse,8.833333333333332,106
3194,Lapse,9.25,111
3195,Survival,10.0,120
3196,Lapse,5.916666666666666,71
3197,Death,3.583333333333333,43
3198,Survival,10.0,120
3199,Lapse,9.166666666666666,110
3200,Lapse,4.583333333333333,55
3201,Lapse,3.083333333333333,37
3202,Survival,10.0,120
3203,Survival,10.0,120
3204,Survival,10.0,120
3205,Disability,5.5,66
3206,Survival,10.0,120
3207,Survival,10.0,120
3208,Survival,10.0,120
3209,Survival,10.0,120
3210,Lapse,7.166666666666666,86
3211,Death,1.3333333333333333,16
3212,Survival,10.0,120
3213,Lapse,2.083333333333333,25
3214,Lapse,0.16666666666666666,2
3215,Survival,10.0,120
3216,Death,1.5833333333333333,19
3217,Survival,10.0,120
3218,Survival,10.0,120
3219,Death,1.4166666666666665,17
3220,Disability,8.333333333333332,100
3221,Lapse,3.083333333333333,37
3222,Survival,10.0,120
3223,Survival,10.0,120
3224,Survival,10.0,120
3225,Lapse,9.166666666666666,110
3226,Lapse,4.25,51
3227,Lapse,5.75,69
3228,Survival,10.0,120
3229,Survival,10.0,120
3230,Death,5.083333333333333,61
3231,Survival,10.0,120
3232,Survival,10.0,120
3233,Lapse,0.5,6
3234,Survival,10.0,120
3235,Death,6.583333333333333,79
3236,Survival,10.0,120
3237,Survival,10.0,120
3238,Survival,10.0,120
3239,Lapse,0.75,9
3240,Survival,10.0,120
3241,Survival,10.0,120
3242,Disability,3.0,36
3243,Survival,10.0,120
3244,Survival,10.0,120
3245,Lapse,3.833333333333333,46
3246,Lapse,3.583333333333333,43
3247,Survival,10.0,120
3248,Survival,10.0,120
3249,Disability,1.4166666666666665,17
3250,Lapse,0.5,6
3251,Death,6.333333333333333,76
3252,Survival,10.0,120
3253,Survival,10.0,120
3254,Lapse,6.0,72
3255,Survival,10.0,120
3256,Lapse,0.25,3
3257,Survival,10.0,120
3258,Survival,10.0,120
3259,Survival,10.0,120
3260,Lapse,9.916666666666666,119
3261,Lapse,9.583333333333332,115
3262,Lapse,9.916666666666666,119
3263,Lapse,2.583333333333333,31
3264,Lapse,4.75,57
3265,Survival,10.0,120
3266,Lapse,9.083333333333332,109
3267,Death,3.1666666666666665,38
3268,Death,0.5833333333333333,7
3269,Survival,10.0,120
3270,Survival,10.0,120
3271,Survival,10.0,120
3272,Survival,10.0,120
3273,Survival,10.0,120
3274,Lapse,0.8333333333333333,10
3275,Survival,10.0,120
3276,Lapse,8.25,99
3277,Lapse,4.833333333333333,58
3278,Survival,10.0,120
3279,Survival,10.0,120
3280,Survival,10.0,120
3281,Survival,10.0,120
3282,Lapse,6.25,75
3283,Survival,10.0,120
3284,Lapse,3.6666666666666665,44
3285,Survival,10.0,120
3286,Lapse,0.41666666666666663,5
3287,Survival,10.0,120
3288,Lapse,6.0,72
3289,Survival,10.0,120
3290,Survival,10.0,120
3291,Lapse,1.9166666666666665,23
3292,Lapse,9.833333333333332,118
3293,Survival,10.0,120
3294,Lapse,6.083333333333333,73
3295,Lapse,2.75,33
3296,Survival,10.0,120
3297,Lapse,9.166666666666666,110
3298,Survival,10.0,120
3299,Survival,10.0,120
3300,Survival,10.0,120
3301,Survival,10.0,120
3302,Lapse,4.166666666666666,50
3303,Survival,10.0,120
3304,Survival,10.0,120
3305,Survival,10.0,120
3306,Survival,10.0,120
3307,Survival,10.0,120
3308,Survival,10.0,120
3309,Disability,8.333333333333332,100
3310,Lapse,0.5833333333333333,7
3311,Survival,10.0,120
3312,Lapse,7.666666666666666,92
3313,Survival,10.0,120
3314,Death,5.083333333333333,61
3315,Survival,10.0,120
3316,Survival,10.0,120
3317,Survival,10.0,120
3318,Lapse,1.4166666666666665,17
3319,Survival,10.0,120
3320,Survival,10.0,120
3321,Survival,10.0,120
3322,Survival,10.0,120
3323,Lapse,6.583333333333333,79
3324,Lapse,3.1666666666666665,38
3325,Survival,10.0,120
3326,Survival,10.0,120
3327,Lapse,3.1666666666666665,38
3328,Lapse,1.0833333333333333,13
3329,Lapse,9.0,108
3330,Lapse,8.583333333333332,103
3331,Survival,10.0,120
3332,Survival,10.0,120
3333,Disability,2.583333333333333,31
3334,Survival,10.0,120
3335,Survival,10.0,120
3336,Survival,10.0,120
3337,Survival,10.0,120
3338,Survival,10.0,120
3339,Survival,10.0,120
3340,Survival,10.0,120
3341,Survival,10.0,120
3342,Lapse,2.583333333333333,31
3343,Survival,10.0,120
3344,Survival,10.0,120
3345,Survival,10.0,120
3346,Lapse,8.0,96
3347,Survival,10.0,120
3348,Disability,6.833333333333333,82
3349,Death,4.75,57
3350,Lapse,8.583333333333332,103
3351,Survival,10.0,120
3352,Survival,10.0,120
3353,Lapse,9.583333333333332,115
3354,Survival,10.0,120
3355,Survival,10.0,120
3356,Disability,5.25,63
3357,Survival,10.0,120
3358,Lapse,1.25,15
3359,Disability,2.75,33
3360,Survival,10.0,120
3361,Lapse,1.75,21
3362,Lapse,6.25,75
3363,Lapse,3.1666666666666665,38
3364,Lapse,1.5,18
3365,Survival,10.0,120
3366,Lapse,6.333333333333333,76
3367,Survival,10.0,120
3368,Survival,10.0,120
3369,Lapse,9.083333333333332,109
3370,Lapse,7.083333333333333,85
3371,Death,5.416666666666666,65
3372,Survival,10.0,120
3373,Survival,10.0,120
3374,Survival,10.0,120
3375,Lapse,9.166666666666666,110
3376,Survival,10.0,120
3377,Survival,10.0,120
3378,Survival,10.0,120
3379,Survival,10.0,120
3380,Survival,10.0,120
3381,Survival,10.0,120
3382,Survival,10.0,120
3383,Lapse,5.833333333333333,70
3384,Lapse,1.9166666666666665,23
3385,Death,3.75,45
3386,Survival,10.0,120
3387,Survival,10.0,120
3388,Lapse,3.5,42
3389,Lapse,4.583333333333333,55
3390,Survival,10.0,120
3391,Survival,10.0,120
3392,Survival,10.0,120
3393,Lapse,6.416666666666666,77
3394,Survival,10.0,120
3395,Survival,10.0,120
3396,Lapse,3.1666666666666665,38
3397,Lapse,7.333333333333333,88
3398,Survival,10.0,120
3399,Survival,10.0,120
3400,Death,1.75,21
3401,Lapse,7.666666666666666,92
3402,Lapse,7.416666666666666,89
3403,Survival,10.0,120
3404,Survival,10.0,120
3405,Lapse,1.6666666666666665,20
3406,Lapse,7.0,84
3407,Lapse,2.6666666666666665,32
3408,Survival,10.0,120
3409,Survival,10.0,120
3410,Death,0.16666666666666666,2
3411,Survival,10.0,120
3412,Survival,10.0,120
3413,Lapse,8.0,96
3414,Death,1.4166666666666665,17
3415,Lapse,5.25,63
3416,Survival,10.0,120
3417,Survival,10.0,120
3418,Survival,10.0,120
3419,Survival,10.0,120
3420,Lapse,9.25,111
3421,Survival,10.0,120
3422,Survival,10.0,120
3423,Lapse,4.333333333333333,52
3424,Survival,10.0,120
3425,Survival,10.0,120
3426,Survival,10.0,120
3427,Survival,10.0,120
3428,Lapse,0.9166666666666666,11
3429,Survival,10.0,120
3430,Death,3.1666666666666665,38
3431,Lapse,1.3333333333333333,16
3432,Survival,10.0,120
3433,Survival,10.0,120
3434,Lapse,9.0,108
3435,Survival,10.0,120
3436,Survival,10.0,120
3437,Survival,10.0,120
3438,Survival,10.0,120
3439,Survival,10.0,120
3440,Survival,10.0,120
3441,Lapse,2.583333333333333,31
3442,Survival,10.0,120
3443,Lapse,0.41666666666666663,5
3444,Lapse,1.0833333333333333,13
3445,Survival,10.0,120
3446,Lapse,3.4166666666666665,41
3447,Survival,10.0,120
3448,Lapse,2.333333333333333,28
3449,Survival,10.0,120
3450,Lapse,5.333333333333333,64
3451,Lapse,7.666666666666666,92
3452,Disability,5.916666666666666,71
3453,Lapse,2.5,30
3454,Survival,10.0,120
3455,Survival,10.0,120
3456,Survival,10.0,120
3457,Death,7.666666666666666,92
3458,Survival,10.0,120
3459,Survival,10.0,120
3460,Disability,3.75,45
3461,Lapse,4.166666666666666,50
3462,Death,4.666666666666666,56
3463,Death,2.75,33
3464,Survival,10.0,120
3465,Death,7.833333333333333,94
3466,Lapse,4.0,48
3467,Survival,10.0,120
3468,Survival,10.0,120
3469,Disability,2.083333333333333,25
3470,Survival,10.0,120
3471,Death,3.1666666666666665,38
3472,Lapse,0.5833333333333333,7
3473,Disability,7.916666666666666,95
3474,Survival,10.0,120
3475,Lapse,6.0,72
3476,Lapse,3.75,45
3477,Lapse,5.333333333333333,64
3478,Survival,10.0,120
3479,Lapse,1.25,15
3480,Death,8.25,99
3481,Survival,10.0,120
3482,Survival,10.0,120
3483,Survival,10.0,120
3484,Lapse,3.5,42
3485,Survival,10.0,120
3486,Survival,10.0,120
3487,Survival,10.0,120
3488,Lapse,8.416666666666666,101
3489,Survival,10.0,120
3490,Survival,10.0,120
3491,Lapse,2.1666666666666665,26
3492,Survival,10.0,120
3493,Survival,10.0,120
3494,Survival,10.0,120
3495,Lapse,7.833333333333333,94
3496,Lapse,4.333333333333333,52
3497,Lapse,3.6666666666666665,44
3498,Lapse,6.75,81
3499,Disability,5.916666666666666,71
3500,Survival,10.0,120
3501,Survival,10.0,120
3502,Lapse,6.333333333333333,76
3503,Lapse,9.666666666666666,116
3504,Survival,10.0,120
3505,Survival,10.0,120
3506,Death,1.5833333333333333,19
3507,Survival,10.0,120
3508,Survival,10.0,120
3509,Lapse,2.1666666666666665,26
3510,Survival,10.0,120
3511,Survival,10.0,120
3512,Survival,10.0,120
3513,Disability,6.083333333333333,73
3514,Survival,10.0,120
3515,Survival,10.0,120
3516,Survival,10.0,120
3517,Survival,10.0,120
3518,Lapse,2.0,24
3519,Lapse,2.583333333333333,31
3520,Lapse,0.6666666666666666,8
3521,Lapse,3.1666666666666665,38
3522,Survival,10.0,120
3523,Survival,10.0,120
3524,Disability,4.916666666666666,59
3525,Lapse,0.16666666666666666,2
3526,Survival,10.0,120
3527,Death,0.25,3
3528,Survival,10.0,120
3529,Survival,10.0,120
3530,Lapse,7.583333333333333,91
3531,Survival,10.0,120
3532,Lapse,0.75,9
3533,Survival,10.0,120
3534,Lapse,4.666666666666666,56
3535,Death,1.3333333333333333,16
3536,Lapse,3.5,42
3537,Death,6.0,72
3538,Death,8.333333333333332,100
3539,Survival,10.0,120
3540,Lapse,4.333333333333333,52
3541,Survival,10.0,120
3542,Survival,10.0,120
3543,Death,8.583333333333332,103
3544,Lapse,1.0,12
3545,Lapse,7.75,93
3546,Death,3.833333333333333,46
3547,Survival,10.0,120
3548,Lapse,7.083333333333333,85
3549,Lapse,5.0,60
3550,Survival,10.0,120
3551,Survival,10.0,120
3552,Lapse,6.833333333333333,82
3553,Disability,0.9166666666666666,11
3554,Survival,10.0,120
3555,Disability,2.5,30
3556,Survival,10.0,120
3557,Lapse,8.583333333333332,103
3558,Lapse,4.833333333333333,58
3559,Survival,10.0,120
3560,Disability,3.583333333333333,43
3561,Lapse,0.25,3
3562,Survival,10.0,120
3563,Survival,10.0,120
3564,Survival,10.0,120
3565,Death,6.0,72
3566,Death,5.75,69
3567,Lapse,0.16666666666666666,2
3568,Survival,10.0,120
3569,Survival,10.0,120
3570,Survival,10.0,120
3571,Survival,10.0,120
3572,Lapse,8.5,102
3573,Survival,10.0,120
3574,Death,5.75,69
3575,Lapse,3.333333333333333,40
3576,Lapse,0.5,6
3577,Lapse,8.75,105
3578,Death,3.583333333333333,43
3579,Survival,10.0,120
3580,Lapse,8.25,99
3581,Survival,10.0,120
3582,Survival,10.0,120
3583,Death,9.416666666666666,113
3584,Lapse,8.25,99
3585,Survival,10.0,120
3586,Survival,10.0,120
3587,Survival,10.0,120
3588,Lapse,3.5,42
3589,Survival,10.0,120
3590,Survival,10.0,120
3591,Lapse,6.0,72
3592,Survival,10.0,120
3593,Survival,10.0,120
3594,Lapse,9.083333333333332,109
3595,Survival,10.0,120
3596,Survival,10.0,120
3597,Survival,10.0,120
3598,Death,10.0,120
3599,Lapse,1.9166666666666665,23
3600,Survival,10.0,120
3601,Disability,5.416666666666666,65
3602,Lapse,8.5,102
3603,Lapse,8.833333333333332,106
3604,Lapse,5.166666666666666,62
3605,Lapse,8.333333333333332,100
3606,Survival,10.0,120
3607,Survival,10.0,120
3608,Death,6.0,72
3609,Survival,10.0,120
3610,Survival,10.0,120
3611,Disability,3.083333333333333,37
3612,Survival,10.0,120
3613,Death,9.666666666666666,116
3614,Survival,10.0,120
3615,Survival,10.0,120
3616,Lapse,0.16666666666666666,2
3617,Death,2.5,30
3618,Lapse,7.25,87
3619,Lapse,7.833333333333333,94
3620,Survival,10.0,120
3621,Survival,10.0,120
3622,Survival,10.0,120
3623,Lapse,0.75,9
3624,Survival,10.0,120
3625,Survival,10.0,120
3626,Survival,10.0,120
3627,Lapse,1.5833333333333333,19
3628,Survival,10.0,120
3629,Lapse,3.75,45
3630,Death,1.4166666666666665,17
3631,Survival,10.0,120
3632,Lapse,7.166666666666666,86
3633,Lapse,0.5833333333333333,7
3634,Disability,10.0,120
3635,Survival,10.0,120
3636,Lapse,5.833333333333333,70
3637,Survival,10.0,120
3638,Survival,10.0,120
3639,Lapse,6.75,81
3640,Survival,10.0,120
3641,Lapse,2.4166666666666665,29
3642,Lapse,3.75,45
3643,Survival,10.0,120
3644,Survival,10.0,120
3645,Lapse,5.833333333333333,70
3646,Survival,10.0,120
3647,Survival,10.0,120
3648,Survival,10.0,120
3649,Survival,10.0,120
3650,Survival,10.0,120
3651,Survival,10.0,120
3652,Lapse,6.166666666666666,74
3653,Survival,10.0,120
3654,Disability,5.666666666666666,68
3655,Lapse,1.25,15
3656,Survival,10.0,120
3657,Survival,10.0,120
3658,Survival,10.0,120
3659,Lapse,3.25,39
3660,Death,7.416666666666666,89
3661,Lapse,0.5833333333333333,7
3662,Lapse,0.08333333333333333,1
3663,Death,3.6666666666666665,44
3664,Survival,10.0,120
3665,Lapse,7.666666666666666,92
3666,Survival,10.0,120
3667,Survival,10.0,120
3668,Death,5.25,63
3669,Survival,10.0,120
3670,Survival,10.0,120
3671,Lapse,4.833333333333333,58
3672,Survival,10.0,120
3673,Death,7.25,87
3674,Survival,10.0,120
3675,Survival,10.0,120
3676,Survival,10.0,120
3677,Lapse,3.25,39
3678,Death,1.75,21
3679,Survival,10.0,120
3680,Survival,10.0,120
3681,Lapse,4.25,51
3682,Death,9.333333333333332,112
3683,Survival,10.0,120
3684,Survival,10.0,120
3685,Disability,2.5,30
3686,Survival,10.0,120
3687,Lapse,2.583333333333333,31
3688,Death,5.833333333333333,70
3689,Survival,10.0,120
3690,Survival,10.0,120
3691,Survival,10.0,120
3692,Lapse,0.9166666666666666,11
3693,Survival,10.0,120
3694,Lapse,0.3333333333333333,4
3695,Survival,10.0,120
3696,Lapse,1.9166666666666665,23
3697,Survival,10.0,120
3698,Lapse,2.583333333333333,31
3699,Disability,2.083333333333333,25
3700,Survival,10.0,120
3701,Lapse,6.916666666666666,83
3702,Survival,10.0,120
3703,Survival,10.0,120
3704,Survival,10.0,120
3705,Survival,10.0,120
3706,Disability,1.0,12
3707,Survival,10.0,120
3708,Survival,10.0,120
3709,Death,2.583333333333333,31
3710,Lapse,4.25,51
3711,Death,9.0,108
3712,Disability,7.583333333333333,91
3713,Survival,10.0,120
3714,Lapse,6.083333333333333,73
3715,Lapse,6.5,78
3716,Disability,8.166666666666666,98
3717,Lapse,5.916666666666666,71
3718,Survival,10.0,120
3719,Survival,10.0,120
3720,Disability,8.916666666666666,107
3721,Survival,10.0,120
3722,Death,6.0,72
3723,Lapse,9.5,114
3724,Death,7.166666666666666,86
3725,Survival,10.0,120
3726,Survival,10.0,120
3727,Lapse,2.333333333333333,28
3728,Lapse,5.666666666666666,68
3729,Disability,6.416666666666666,77
3730,Survival,10.0,120
3731,Survival,10.0,120
3732,Lapse,2.833333333333333,34
3733,Survival,10.0,120
3734,Survival,10.0,120
3735,Lapse,0.8333333333333333,10
3736,Survival,10.0,120
3737,Survival,10.0,120
3738,Lapse,8.333333333333332,100
3739,Survival,10.0,120
3740,Survival,10.0,120
3741,Death,2.0,24
3742,Survival,10.0,120
3743,Survival,10.0,120
3744,Survival,10.0,120
3745,Lapse,9.583333333333332,115
3746,Survival,10.0,120
3747,Lapse,4.0,48
3748,Lapse,2.5,30
3749,Survival,10.0,120
3750,Disability,1.75,21
3751,Lapse,0.5833333333333333,7
3752,Lapse,4.833333333333333,58
3753,Lapse,9.916666666666666,119
3754,Survival,10.0,120
3755,Survival,10.0,120
3756,Survival,10.0,120
3757,Lapse,5.666666666666666,68
3758,Survival,10.0,120
3759,Disability,0.5,6
3760,Survival,10.0,120
3761,Lapse,2.75,33
3762,Lapse,1.1666666666666665,14
3763,Survival,10.0,120
3764,Lapse,2.5,30
3765,Lapse,0.16666666666666666,2
3766,Survival,10.0,120
3767,Lapse,0.5833333333333333,7
3768,Survival,10.0,120
3769,Survival,10.0,120
3770,Lapse,0.16666666666666666,2
3771,Lapse,3.25,39
3772,Survival,10.0,120
3773,Lapse,1.25,15
3774,Survival,10.0,120
3775,Survival,10.0,120
3776,Death,6.916666666666666,83
